X,SITE_ID,fire_year,Incid_Name,Ig_Date,rank.x,X.x.x,OBJECTID.x,survey_year.x,site_survey_id,QC_visit.x,pf_survey,YPF,fire_site_id,rank.y,ignition_date,ppc_burned_perc,ppc_himod_perc,ppc_burned_sqkm,ppc_himod_sqkm,ppc_area_sqkm,rip_burned_perc,rip_himod_perc,rip_burned_sqkm,rip_himod_sqkm,rip_area_sqkm,reach_burned_perc,reach_himod_perc,reach_burned_sqkm,reach_himod_sqkm,reach_area_sqkm,ppc_burn_ratio,rip_burn_ratio,reach_burn_ratio,SITE.x,CREEK_CODE.x,TERRA_PROV,AQUA_PROV,HU_12_NAME,COUNTY,STATES,SUBREGION,REGION,BASIN,SUBBASIN,pebs_measured,n_fines,n_bedrock,n_pebble,n_cobble,n_boulder,perc_fines,perc_bedrock,perc_pebble,perc_cobble,perc_boulder,D16,D50,D84,Rowid.x,elev_min,elev_max,relief,elev_mean,elev_std,elev_median,OBJECTID.y,CREEK_CODE.y,SITE.y,area_sqkm.x,Rowid.y,slope_min,slope_max,slope_range,slope_mean,slope_std,slope_median,slope23d_perc_greater,area_greater_slope23d,COMID.x,CreekCode.x,REGIONID.x,WSAREASQKM,SANDWS,CLAYWS,ELEVWS,WETINDEXWS,KFFACTWS,AGKFFACTWS,BFIWS,PCTGLACLAKEFINEWS,PCTGLACTILCLAYWS,PCTGLACTILLOAMWS,PCTNONCARBRESIDWS,PCTCOASTCRSWS,PCTGLACLAKECRSWS,PCTEXTRUVOLWS,PCTEOLFINEWS,PCTEOLCRSWS,PCTGLACTILCRSWS,PCTSILICICWS,PCTSALLAKEWS,PCTCARBRESIDWS,PCTALLUVCOASTWS,PCTALKINTRUVOLWS,PCTWATERWS,PCTHYDRICWS,PCTCOLLUVSEDWS,RUNOFFWS,RDCRSWS,RDCRSSLPWTDWS,TMAX8110WS,TMIN8110WS,PRECIP8110WS,TMEAN8110WS,COMPSTRGTHWS,NWS,HYDRLCONDWS,MGOWS,K2OWS,AL2O3WS,NA2OWS,SIO2WS,CAOWS,P2O5WS,SWS,FE2O3WS,PERMWS,WTDEPWS,RCKDEPWS,OMWS,RDDENSWS,PRECIP08WS,TMEAN08WS,TMEAN09WS,PRECIP09WS,REGIONID.y,WSAREASQKMRP100,RDDENSWSRP100,stream_gradient,stream_slope,dom_geology,X.y.x,channel_freq,creek_code.x,reach_length_surveyed,OBJECTID.x.x,CREEK_CODE,SITE,area_sqkm.y,X.x.x.x,COMID.y,CreekCode.y,RL,VBA,SWA,CatArea,VBL,VBL_RL_R,VBA_RWA_R,inWtrbdy,Confinement,bankfull_mean,mean_ad,mean_cc,mean_ddi,X.y.y,site_id.x,survey_year.y,reach_length,frequency_km,aggr_pieces_km,aggr_perc_km,vol_km,site_id.y,high_flow_count,usgs_site,distance_m,distance_km,X.x.y,creek_code.y,site,survey_date,survey_type,channel_width,reach_length_bankfull,upstream_length,main_or_trib,X.y.y.y,OBJECTID.y.y,survey_year,QC_visit.y,survey_date2,survey_date3,bankfull_all_mean,relative_bankfull
1135,WARSN0001,2003,NEEDLES,2003-08-05,1,3387,3387,2019,2019WARSN1001,N,yes,16,2003_WARSN0001,1,8/5/2003,6.394,3.08,0.266,0.128,4.1643,0.02,0,0,0,0.428930998,0,0,0,0,NA,0.481701595,0,NA,1,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,300,18,0,245,37,300,6,0,81.67,12.33,100,6,23,56.16,132,1480,2203,723,1744.530475,167.23129,1694,132,WARSN,1,4.164085182,132,1.687604904,47.22327805,45.53567314,24.58850929,10.21419679,25.04836845,54.70834798,2.27810221155218,24384469,WARSN,Region17,4.6818,37.297939254133,11.2422952710496,1731.0772,597.0684,0.2112,0,66.015,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,7.14671273902,-1.92770048201,1196.12903592,2.61218586859,99.908,0.0991,0.0049,0.7714,2.7992,8.9561,0.5779,72.9342,1.029,0.1204,0.2919,2.4878,5.07248750480584,182.871418685121,116.590857362553,0.67020184544406,0.689,1014.29665282391,1.66974204579393,2.12883418598616,1189.35593140715,Region17,0.5679,1.0239,0.06976601,0.07043406,Sedimentary Clastic,3319,1,WARSN,150,132,WARSN,1,4.164085182,1293,24384469,WARSN,2.472,0,14533.93063,4681800,0,0,0,0,Confined,2.474,126.873147405038,61.9481929444773,3.70583679007847,2839,WARSN0001,2019,150,40,0,0,32.18,WARSN0001,60,12447383,21050.8136445227,21.0508136445227,3387,WARSN,1,2019-09-05 00:00:00,Regular,0,0,0,NA,3387,3387,2019,N,2019-09-05,2019-09-05,3.8995,0.6344403128606232
1136,WARSN0002,2003,NEEDLES,2003-08-05,1,2455,2455,2011,2011WARSN1002,N,yes,8,2003_WARSN0002,1,8/5/2003,8.089,4.962,0.697,0.428,8.6166,0.01,0,0,0,1.153830051,0.048,0,0,0,0.058763805,0.61342564,0,0,2,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,103,29,0,32,29,90,28.16,0,31.07,28.16,87.38,1,43,209.84,130,1298,2203,905,1701.178545,187.6189492,1671,130,WARSN,2,8.616208928,130,0.337614715,47.24194336,46.90432864,25.74900489,9.427254565,26.8670311,62.49562268,5.38475342096335,24384467,WARSN,Region17,10.6875,41.331164631579,9.92820378947368,1695.5596,586.7047,0.2187,0,66.3819,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,312,0.0028,0.0363,7.38403207807,-1.64176525292,1174.84673725,2.87371209872,101.5774,0.0932,0.0115,0.8017,2.8173,9.0894,0.6078,72.7583,1.0576,0.1189,0.247,2.4191,7.20231242105263,181.407819789474,125.264910315789,0.709056842105263,0.5137,1002.30173541339,1.87308600414737,2.32395491124126,1171.04247354038,Region17,1.3869,0.8857,0.0930926,0.09666666,Sedimentary Clastic,1827,2,WARSN,150,130,WARSN,2,8.616208928,1291,24384467,WARSN,2.565,0,20054.73238,5385600,0,0,0,0,Confined,7.197,124.372680567389,60.1366962196749,3.5970527464831,1480,WARSN0002,2011,150,80,13.33,16.67,101.35,WARSN0002,60,12447383,18820.7806708687,18.8207806708687,2455,WARSN,2,2011-09-14 07:29:16,Regular,8.23,200,200,Mainstream,2455,2455,2011,N,2011-09-14,2011-09-14,5.67,1.2693121693121694
1137,WARSN0002,2003,NEEDLES,2003-08-05,1,3388,3388,2019,2019WARSN1002,N,yes,16,2003_WARSN0002,1,8/5/2003,8.089,4.962,0.697,0.428,8.6166,0.01,0,0,0,1.153830051,0.048,0,0,0,0.058763805,0.61342564,0,0,2,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,300,53,0,200,46,299,17.67,0,66.67,15.33,99.67,1,28,64,130,1298,2203,905,1701.178545,187.6189492,1671,130,WARSN,2,8.616208928,130,0.337614715,47.24194336,46.90432864,25.74900489,9.427254565,26.8670311,62.49562268,5.38475342096335,24384467,WARSN,Region17,10.6875,41.331164631579,9.92820378947368,1695.5596,586.7047,0.2187,0,66.3819,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,312,0.0028,0.0363,7.38403207807,-1.64176525292,1174.84673725,2.87371209872,101.5774,0.0932,0.0115,0.8017,2.8173,9.0894,0.6078,72.7583,1.0576,0.1189,0.247,2.4191,7.20231242105263,181.407819789474,125.264910315789,0.709056842105263,0.5137,1002.30173541339,1.87308600414737,2.32395491124126,1171.04247354038,Region17,1.3869,0.8857,0.0930926,0.09666666,Sedimentary Clastic,3320,1,WARSN,150,130,WARSN,2,8.616208928,1291,24384467,WARSN,2.565,0,20054.73238,5385600,0,0,0,0,Confined,4.143,126.622393830114,60.7551795268998,3.67803305510391,2840,WARSN0002,2019,150,80,6.67,8.33,58.03,WARSN0002,60,12447383,18820.7806708687,18.8207806708687,3388,WARSN,2,2019-09-07 00:00:00,Regular,0,0,0,NA,3388,3388,2019,N,2019-09-07,2019-09-07,5.67,0.7306878306878306
1138,WARSN0004,2003,NEEDLES,2003-08-05,1,2456,2456,2011,2011WARSN1004,N,yes,8,2003_WARSN0004,1,8/5/2003,16.837,9.762,2.596,1.505,15.4179,10.207,3.552,0.215,0.075,2.10619998,0.172,0,0,0,0.056512431,0.5797945,0.347996473,0,4,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,105,2,5,36,29,67,1.9,4.76,34.29,27.62,63.81,30.68,107,478.32,127,932,2203,1271,1639.410305,236.8847255,1636,127,WARSN,4,15.41734119,127,0.337614715,50.73124695,50.39363223,27.4447434,8.733582722,28.76073074,71.00312025,10.9467933044885,24384465,WARSN,Region17,16.0776,42.4701763322884,9.49462326466637,1614.4518,581.863,0.2246,0,66.6515,0,0,0,98.81,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,312,0.0056,0.0538,7.84385749933,-1.35169282013,1122.03291724,3.24874901937,103.192,0.0847,0.0279,0.8628,2.8019,9.2844,0.6702,72.5105,1.1377,0.1191,0.1961,2.4045,7.9426987236901,180.923615091805,128.071567398119,0.719470443349754,0.4986,975.320326686296,2.13176251897895,2.57101782212942,1130.17515974653,Region17,2.4984,0.7668,0.25998716,0.1569356,Sedimentary Clastic,1828,1,WARSN,180,127,WARSN,4,15.41734119,1290,24384465,WARSN,2.914,8100,24074.51657,3600900,0.130889603,0.044917503,0.336455354,0,Confined,9.87,133.010051499579,56.2315420422017,3.5931117689338,1481,WARSN0004,2011,180,44.44,0,0,72.32,WARSN0004,60,12447383,16456.0304382537,16.4560304382537,2456,WARSN,4,2011-09-18 10:15:51,Regular,12,280,280,Mainstream,2456,2456,2011,N,2011-09-18,2011-09-18,8.167,1.208522101138729
1139,WARSN0004,2003,NEEDLES,2003-08-05,1,3389,3389,2019,2019WARSN1004,N,yes,16,2003_WARSN0004,1,8/5/2003,16.837,9.762,2.596,1.505,15.4179,10.207,3.552,0.215,0.075,2.10619998,0.172,0,0,0,0.056512431,0.5797945,0.347996473,0,4,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,300,2,39,154,87,243,0.67,13,51.33,29,81,23,55,115.4,127,932,2203,1271,1639.410305,236.8847255,1636,127,WARSN,4,15.41734119,127,0.337614715,50.73124695,50.39363223,27.4447434,8.733582722,28.76073074,71.00312025,10.9467933044885,24384465,WARSN,Region17,16.0776,42.4701763322884,9.49462326466637,1614.4518,581.863,0.2246,0,66.6515,0,0,0,98.81,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,312,0.0056,0.0538,7.84385749933,-1.35169282013,1122.03291724,3.24874901937,103.192,0.0847,0.0279,0.8628,2.8019,9.2844,0.6702,72.5105,1.1377,0.1191,0.1961,2.4045,7.9426987236901,180.923615091805,128.071567398119,0.719470443349754,0.4986,975.320326686296,2.13176251897895,2.57101782212942,1130.17515974653,Region17,2.4984,0.7668,0.25998716,0.1569356,Sedimentary Clastic,3321,1,WARSN,180,127,WARSN,4,15.41734119,1290,24384465,WARSN,2.914,8100,24074.51657,3600900,0.130889603,0.044917503,0.336455354,0,Confined,6.464,133.32162585538,56.6029096444063,3.65159603246988,2841,WARSN0004,2019,180,22.22,0,0,78.19,WARSN0004,60,12447383,16456.0304382537,16.4560304382537,3389,WARSN,4,2019-09-06 00:00:00,Regular,0,0,0,NA,3389,3389,2019,N,2019-09-06,2019-09-06,8.167,0.7914778988612711
1140,WARSN0005,2003,NEEDLES,2003-08-05,1,2460,2460,2011,2011WARSN1005,N,yes,8,2003_WARSN0005,1,8/5/2003,6.383,3.125,0.299,0.146,4.6809,0.016,0,0,0,0.518236995,0,0,0,0,NA,0.489581701,0,NA,5,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,104,42,0,29,29,100,40.38,0,27.88,27.88,96.15,0.031,28,130,195,1454,2203,749,1731.45722,167.0291088,1685,195,WARSN,5,4.68066064,195,1.012750387,47.22327805,46.21052766,24.80861479,10.09749292,25.52857971,56.21631847,2.63129509188234,24384469,WARSN,Region17,4.6818,37.297939254133,11.2422952710496,1731.0772,597.0684,0.2112,0,66.015,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,7.14671273902,-1.92770048201,1196.12903592,2.61218586859,99.908,0.0991,0.0049,0.7714,2.7992,8.9561,0.5779,72.9342,1.029,0.1204,0.2919,2.4878,5.07248750480584,182.871418685121,116.590857362553,0.67020184544406,0.689,1014.29665282391,1.66974204579393,2.12883418598616,1189.35593140715,Region17,0.5679,1.0239,0.063179,0.07043406,Sedimentary Clastic,1829,1,WARSN,150,195,WARSN,5,4.68066064,1294,24384469,WARSN,2.472,0,14533.93063,4681800,0,0,0,0,Confined,4.772,124.831913541229,62.5230622947006,3.71797863241649,1482,WARSN0005,2011,150,46.67,0,0,72.44,WARSN0005,60,12447383,20583.038241278,20.583038241278,2460,WARSN,5,2011-09-19 08:48:44,Regular,8.67,200,200,Mainstream,2460,2460,2011,N,2011-09-19,2011-09-19,4.2235,1.1298685923996687
1141,WARSN0005,2003,NEEDLES,2003-08-05,1,3390,3390,2019,2019WARSN1005,N,yes,16,2003_WARSN0005,1,8/5/2003,6.383,3.125,0.299,0.146,4.6809,0.016,0,0,0,0.518236995,0,0,0,0,NA,0.489581701,0,NA,5,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,300,17,6,239,38,294,5.67,2,79.67,12.67,98,8,24,58.12,195,1454,2203,749,1731.45722,167.0291088,1685,195,WARSN,5,4.68066064,195,1.012750387,47.22327805,46.21052766,24.80861479,10.09749292,25.52857971,56.21631847,2.63129509188234,24384469,WARSN,Region17,4.6818,37.297939254133,11.2422952710496,1731.0772,597.0684,0.2112,0,66.015,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,7.14671273902,-1.92770048201,1196.12903592,2.61218586859,99.908,0.0991,0.0049,0.7714,2.7992,8.9561,0.5779,72.9342,1.029,0.1204,0.2919,2.4878,5.07248750480584,182.871418685121,116.590857362553,0.67020184544406,0.689,1014.29665282391,1.66974204579393,2.12883418598616,1189.35593140715,Region17,0.5679,1.0239,0.063179,0.07043406,Sedimentary Clastic,3322,1,WARSN,150,195,WARSN,5,4.68066064,1294,24384469,WARSN,2.472,0,14533.93063,4681800,0,0,0,0,Confined,3.675,125.22503236284,62.2952849030732,3.71539948364092,2842,WARSN0005,2019,150,40,6.67,16.67,40.29,WARSN0005,60,12447383,20583.038241278,20.583038241278,3390,WARSN,5,2019-09-08 00:00:00,Regular,0,0,0,NA,3390,3390,2019,N,2019-09-08,2019-09-08,4.2235,0.8701314076003315
1142,WARSN0006,2003,NEEDLES,2003-08-05,1,2461,2461,2011,2011WARSN1006,N,yes,8,2003_WARSN0006,1,8/5/2003,12.606,6.671,1.691,0.895,13.4181,8.24,2.572,0.153,0.048,1.849709988,91.086,43.211,0.046,0.022,0.051128702,0.529192448,0.312135922,0.474397822,6,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,105,20,0,30,25,75,19.05,0,28.57,23.81,71.43,1,80,442.88,128,1147,2203,1056,1680.634735,213.785232,1668,128,WARSN,6,13.41758427,128,0.337614715,49.73418045,49.39656574,26.84654145,8.791654453,28.25300407,69.08069964,9.26896108850259,24384465,WARSN,Region17,16.0776,42.4701763322884,9.49462326466637,1614.4518,581.863,0.2246,0,66.6515,0,0,0,98.81,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,312,0.0056,0.0538,7.84385749933,-1.35169282013,1122.03291724,3.24874901937,103.192,0.0847,0.0279,0.8628,2.8019,9.2844,0.6702,72.5105,1.1377,0.1191,0.1961,2.4045,7.9426987236901,180.923615091805,128.071567398119,0.719470443349754,0.4986,975.320326686296,2.13176251897895,2.57101782212942,1130.17515974653,Region17,2.4984,0.7668,0.14742081,0.12406484,Sedimentary Clastic,1830,1,WARSN,150,128,WARSN,6,13.41758427,1289,24384465,WARSN,2.914,8100,24074.51657,3600900,0.130889603,0.044917503,0.336455354,0,Confined,11.029,131.513125560543,58.6742724303707,3.63954548128772,1483,WARSN0006,2011,150,60,26.67,44.44,287.97,WARSN0006,60,12447383,17587.3867514797,17.5873867514797,2461,WARSN,6,2011-09-15 09:07:09,Regular,12.4,280,280,Mainstream,2461,2461,2011,N,2011-09-15,2011-09-15,7.8055,1.4129780283133686
1143,WARSN0006,2003,NEEDLES,2003-08-05,1,3391,3391,2019,2019WARSN1006,N,yes,16,2003_WARSN0006,1,8/5/2003,12.606,6.671,1.691,0.895,13.4181,8.24,2.572,0.153,0.048,1.849709988,91.086,43.211,0.046,0.022,0.051128702,0.529192448,0.312135922,0.474397822,6,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,300,27,0,200,64,291,9,0,66.67,21.33,97,14,33,76,128,1147,2203,1056,1680.634735,213.785232,1668,128,WARSN,6,13.41758427,128,0.337614715,49.73418045,49.39656574,26.84654145,8.791654453,28.25300407,69.08069964,9.26896108850259,24384465,WARSN,Region17,16.0776,42.4701763322884,9.49462326466637,1614.4518,581.863,0.2246,0,66.6515,0,0,0,98.81,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,312,0.0056,0.0538,7.84385749933,-1.35169282013,1122.03291724,3.24874901937,103.192,0.0847,0.0279,0.8628,2.8019,9.2844,0.6702,72.5105,1.1377,0.1191,0.1961,2.4045,7.9426987236901,180.923615091805,128.071567398119,0.719470443349754,0.4986,975.320326686296,2.13176251897895,2.57101782212942,1130.17515974653,Region17,2.4984,0.7668,0.14742081,0.12406484,Sedimentary Clastic,3323,1,WARSN,150,128,WARSN,6,13.41758427,1289,24384465,WARSN,2.914,8100,24074.51657,3600900,0.130889603,0.044917503,0.336455354,0,Confined,4.582,132.342811805575,59.0601081444934,3.70590233547186,2843,WARSN0006,2019,150,140,53.33,38.1,427.52,WARSN0006,60,12447383,17587.3867514797,17.5873867514797,3391,WARSN,6,2019-09-06 00:00:00,Regular,0,0,0,NA,3391,3391,2019,N,2019-09-06,2019-09-06,7.8055,0.5870219716866312
1144,WARSN0008,2003,NEEDLES,2003-08-05,1,2462,2462,2011,2011WARSN1008,N,yes,8,2003_WARSN0008,1,8/5/2003,5.181,2.872,0.384,0.213,7.4169,0.009,0,0,0,0.971859992,0,0,0,0,NA,0.55433314,0,NA,8,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,97,35,1,34,15,84,36.08,1.03,35.05,15.46,86.6,1,19.5,182,131,1393,2203,810,1724.531048,180.0764126,1690,131,WARSN,8,7.416552489,131,0.337614715,47.22327805,46.88566333,25.38942625,9.457132318,26.63017464,61.45537984,4.55787050314792,24384467,WARSN,Region17,10.6875,41.331164631579,9.92820378947368,1695.5596,586.7047,0.2187,0,66.3819,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,312,0.0028,0.0363,7.38403207807,-1.64176525292,1174.84673725,2.87371209872,101.5774,0.0932,0.0115,0.8017,2.8173,9.0894,0.6078,72.7583,1.0576,0.1189,0.247,2.4191,7.20231242105263,181.407819789474,125.264910315789,0.709056842105263,0.5137,1002.30173541339,1.87308600414737,2.32395491124126,1171.04247354038,Region17,1.3869,0.8857,0.08362238,0.09954887,Sedimentary Clastic,1831,1,WARSN,150,131,WARSN,8,7.416552489,1292,24384467,WARSN,2.565,0,20054.73238,5385600,0,0,0,0,Confined,7.804,124.389102645365,60.6013327354305,3.61034508573636,1484,WARSN0008,2011,150,113.33,6.67,5.88,115.87,WARSN0008,60,12447383,19625.1596454668,19.6251596454668,2462,WARSN,8,2011-09-19 14:51:51,Regular,4.83,160,160,Mainstream,2462,2462,2011,N,2011-09-19,2011-09-19,5.7,1.3691228070175439
1145,WARSN0008,2003,NEEDLES,2003-08-05,1,3392,3392,2019,2019WARSN1008,N,yes,16,2003_WARSN0008,1,8/5/2003,5.181,2.872,0.384,0.213,7.4169,0.009,0,0,0,0.971859992,0,0,0,0,NA,0.55433314,0,NA,8,WARSN,Eastern Cascades,North Cascades,Rattlesnake Creek-Methow River,Okanogan,WA,Upper Columbia,Pacific Northwest Region,Upper Columbia,Methow,300,29,4,227,38,294,9.67,1.33,75.67,12.67,98,7,23,55,131,1393,2203,810,1724.531048,180.0764126,1690,131,WARSN,8,7.416552489,131,0.337614715,47.22327805,46.88566333,25.38942625,9.457132318,26.63017464,61.45537984,4.55787050314792,24384467,WARSN,Region17,10.6875,41.331164631579,9.92820378947368,1695.5596,586.7047,0.2187,0,66.3819,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,312,0.0028,0.0363,7.38403207807,-1.64176525292,1174.84673725,2.87371209872,101.5774,0.0932,0.0115,0.8017,2.8173,9.0894,0.6078,72.7583,1.0576,0.1189,0.247,2.4191,7.20231242105263,181.407819789474,125.264910315789,0.709056842105263,0.5137,1002.30173541339,1.87308600414737,2.32395491124126,1171.04247354038,Region17,1.3869,0.8857,0.08362238,0.09954887,Sedimentary Clastic,3324,1,WARSN,150,131,WARSN,8,7.416552489,1292,24384467,WARSN,2.565,0,20054.73238,5385600,0,0,0,0,Confined,3.596,125.962297261321,60.7104989009985,3.64686010152265,2844,WARSN0008,2019,150,73.33,0,0,258.08,WARSN0008,60,12447383,19625.1596454668,19.6251596454668,3392,WARSN,8,2019-09-08 00:00:00,Regular,0,0,0,NA,3392,3392,2019,N,2019-09-08,2019-09-08,5.7,0.6308771929824561
1146,WASWK0001,2012,TABLE MOUNTAIN COMPLEX,2012-09-08,1,3363,3363,2019,2019WASWK1001,N,yes,7,2012_WASWK0001,1,9/8/2012,10.71,3.125,2.786,0.813,26.0136,6.738,0.936,0.297,0.042,4.401509762,0,0,0,0,NA,0.29178338,0.138913624,NA,1,WASWK,Eastern Cascades,North Cascades,Upper Swauk Creek,Kittitas,WA,Yakima,Pacific Northwest Region,Yakima,Upper Yakima,300,55,0,153,86,294,18.33,0,51,28.67,98,1,31.5,108.32,18,918,1816,898,1236.946061,175.0501859,1221,18,WASWK,1,26.01344285,18,0.337614715,47.08375931,46.74614459,18.06631462,7.737934789,17.69631386,27.41826758,7.13243536738338,24125553,WASWK,Region17,26.0496,35.0888446655611,19.0166797954671,1236.6744,613.9127,0.3177,0,68.4511,0,0,0,92.32,0,0,0,0,0,0,3.87,0,0,3.81,0,0,0,0,563.677,0.0288,0.0837,11.0640361931,0.689046189659,842.573165599,5.87896309898,102.2898,0.1548,3.6989,1.1699,2.611,9.8915,0.8626,67.4463,1.6001,0.1358,0.4261,2.7425,3.71889027086788,182.589634466556,138.080629145937,0.600208333333333,1.8543,756.928248193097,6.11527191935669,6.3028725731979,789.264399958782,Region17,4.833,2.3176,0.02672331,0.0245749,Sedimentary Clastic,3325,2,WASWK,150,18,WASWK,1,26.01344285,1175,24125553,WASWK,0.518,54000,3838.33065,409500,0.447262471,0.863441063,14.06861602,0,Unconfined,2.902,129.242875919254,55.9369237264725,4.19531996688955,2845,WASWK0001,2019,150,6.67,0,0,3.12,WASWK0001,83,12458000,24371.8643588972,24.3718643588972,3363,WASWK,1,2019-08-25 00:00:00,Regular,0,0,0,NA,3363,3363,2019,N,2019-08-25,2019-08-25,3.9523333333333333,0.7342498102386776
1147,WASWK0002,2012,TABLE MOUNTAIN COMPLEX,2012-09-08,1,3364,3364,2019,2019WASWK1002,N,yes,7,2012_WASWK0002,1,9/8/2012,49.325,20.859,0.754,0.319,1.5264,6.761,2.771,0.02,0.008,0.304587007,0,0,0,0,NA,0.422889002,0.409850614,NA,2,WASWK,Eastern Cascades,North Cascades,Upper Swauk Creek,Kittitas,WA,Yakima,Pacific Northwest Region,Yakima,Upper Yakima,300,13,0,241,45,299,4.33,0,80.33,15,99.67,9,26,61.16,13,1275,1816,541,1496.271919,118.1529558,1463,13,WASWK,2,1.526421332,13,0.337614715,34.53203201,34.1944173,14.14151368,6.300663331,13.78268242,9.158133686,0.139791706196182,24127565,WASWK,Region17,3.2157,35.5006213266163,18.476591099916,1398.9945,665.1982,0.3157,0,68,0,0,0,96.47,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,541,0.028,0.1154,10.2968851461,0.240176225095,887.185486507,5.27140047336,104.4939,0.1523,0.0274,1.1451,2.6306,9.8116,0.8089,67.6953,1.576,0.132,0.4401,2.4313,3.79728799328296,182.351267842149,137.970352644836,0.617657430730479,3.1112,796.531848052057,4.97396984701931,5.22554987657431,800.398429846068,Region17,0.5886,3.206,0.153764865,0.15360339,Sedimentary Clastic,3326,1,WASWK,160,13,WASWK,2,1.526421332,1177,24127565,WASWK,2.674,0,11587.20004,3215700,0,0,0,0,Confined,2.096,131.041629933607,63.9652717358239,4.3999210001955404,2846,WASWK0002,2019,160,187.5,87.5,46.67,338.11,WASWK0002,45,12462500,23968.745508057,23.968745508057,3364,WASWK,2,2019-08-24 00:00:00,Regular,0,0,0,NA,3364,3364,2019,N,2019-08-24,2019-08-24,3.0555,0.685976108656521
1148,WASWK0009,2012,TABLE MOUNTAIN COMPLEX,2012-09-08,1,3365,3365,2019,2019WASWK1009,N,yes,7,2012_WASWK0009,1,9/8/2012,3.367,0.982,2.786,0.813,82.7442,2.192,0.304,0.297,0.042,13.52519989,0,0,0,0,NA,0.291654292,0.138686131,NA,9,WASWK,Eastern Cascades,North Cascades,Upper Swauk Creek,Kittitas,WA,Yakima,Pacific Northwest Region,Yakima,Upper Yakima,300,42,0,209,48,299,14,0,69.67,16,99.67,4,22,65.48,6,806,1816,1010,1172.268216,171.1949627,1150,6,WASWK,9,82.74059865,6,0,48.36958313,48.36958313,19.16004761,7.723416638,19.08864784,32.25738783,26.6899557993942,24125543,WASWK,Region17,86.8212,34.4011913795248,19.6071491064394,1162.927,597.8985,0.3187,0,68.5503,0,0,0,90.72,0,0,0,0,0,0,4.23,0,0,5.05,0,0,0,0,549.6009,0.0225,0.0611,11.3399371044,0.78456188379,859.308808436,6.06455253018,98.8318,0.1585,6.4262,1.1456,2.6001,9.8896,0.869,67.3285,1.5781,0.1386,0.422,2.9128,3.59348841066468,182.754573744661,138.178922440602,0.582843637268317,2.0065,765.424714944246,6.4340192188001,6.61312725490065,815.066739178835,Region17,15.3549,2.3407,0.01360686,0.01114503,Sedimentary Clastic,3327,1,WASWK,150,6,WASWK,9,82.74059865,1170,24125543,WASWK,3.055,260100,42301.83751,5898600,1.966967411,0.643851853,6.148669072,0,Unconfined,7.355,128.398722811424,57.654723292799,4.31486916432844,2847,WASWK0009,2019,150,13.33,0,0,10.46,WASWK0009,83,12458000,29115.8990123151,29.1158990123151,3365,WASWK,9,2019-08-22 00:00:00,Regular,0,0,0,NA,3365,3365,2019,N,2019-08-22,2019-08-22,9.093666666666667,0.8088046625856823
