,site_survey_id,creek_code.x,site.x,survey_date.x,survey_type.x,channel_width.x,reach_length_bankfull.x,upstream_length.x,SITE_ID,survey_year.x,QC_visit.x,SITE.x,CREEK_CODE.x,TERRA_PROV,AQUA_PROV,HU_12_NAME,COUNTY,STATES,SUBREGION,REGION,BASIN,SUBBASIN,pebs_measured,n_fines,n_bedrock,n_pebble,n_cobble,n_boulder,perc_fines,perc_bedrock,perc_pebble,perc_cobble,perc_boulder,D16,D50,D84,Rowid.x,elev_min,elev_max,relief,elev_mean,elev_std,elev_median,OBJECTID.y,CREEK_CODE.y,SITE.y,area_sqkm.x,slope_min,slope_max,slope_range,slope_mean,slope_std,slope_median,slope23d_perc_greater,area_greater_slope23d,COMID.x,CreekCode.x,REGIONID.x,WSAREASQKM,SANDWS,CLAYWS,ELEVWS,WETINDEXWS,KFFACTWS,AGKFFACTWS,BFIWS,PCTGLACLAKEFINEWS,PCTGLACTILCLAYWS,PCTGLACTILLOAMWS,PCTNONCARBRESIDWS,PCTCOASTCRSWS,PCTGLACLAKECRSWS,PCTEXTRUVOLWS,PCTEOLFINEWS,PCTEOLCRSWS,PCTGLACTILCRSWS,PCTSILICICWS,PCTSALLAKEWS,PCTCARBRESIDWS,PCTALLUVCOASTWS,PCTALKINTRUVOLWS,PCTWATERWS,PCTHYDRICWS,PCTCOLLUVSEDWS,RUNOFFWS,RDCRSWS,RDCRSSLPWTDWS,TMAX8110WS,TMIN8110WS,PRECIP8110WS,TMEAN8110WS,COMPSTRGTHWS,NWS,HYDRLCONDWS,MGOWS,K2OWS,AL2O3WS,NA2OWS,SIO2WS,CAOWS,P2O5WS,SWS,FE2O3WS,PERMWS,WTDEPWS,RCKDEPWS,OMWS,RDDENSWS,PRECIP08WS,TMEAN08WS,TMEAN09WS,PRECIP09WS,REGIONID.y,WSAREASQKMRP100,RDDENSWSRP100,stream_gradient,stream_slope,dom_geology,channel_freq,creek_code.y,reach_length_surveyed,OBJECTID.x.x,CREEK_CODE,SITE,area_sqkm.y,COMID.y,CreekCode.y,RL,VBA,SWA,CatArea,VBL,VBL_RL_R,VBA_RWA_R,inWtrbdy,Confinement,bankfull_mean,mean_ad,mean_cc,mean_ddi,X,site_id.x,survey_year.y,reach_length,frequency_km,aggr_pieces_km,aggr_perc_km,vol_km,site_id.y,high_flow_count,usgs_site,distance_m,distance_km,creek_code,site.y,survey_date.y,survey_type.y,channel_width.y,reach_length_bankfull.y,upstream_length.y,main_or_trib.y,survey_year,QC_visit.y,survey_date2,survey_date3
2507,2018ORSFM1008,ORSFM,8,7/29/2018 0:00,Regular,0,160,0,ORSFM0008,2018,N,8,ORSFM,NA,Western Cascades,Elk Creek-South Fork McKenzie River,Lane,OR,Willamette,Pacific Northwest Region,Willamette,Mckenzie,300,117,0,158,24,299,39,0,52.67,8,99.67,0.031,7,34.16,263,1464,1847,383,1585.893512,68.28489697,1579,263,ORSFM,8,4.588929258,0,40.73571777,40.73571777,9.587491054,7.206769664,7.660316467,5.659960078,0.259731564,23773121,ORSFM,Region17,11.0997,39.03835482,12.65465337,1488.8441,728.103,0.2268,0,81.3943,0,0,0,0,0,0,19.2,0,0,80.64,0,0,0,0.16,0,0,0,0,1283.7952,0,0,11.46209071,-0.236207036,1877.839362,5.615748611,54.3153,0.4415,3.7631,1.7951,1.5967,9.926,1.3207,67.6787,2.5569,0.1495,0.0264,14.6065,8.58336901,181.611929,113.4915009,3.259992703,0,2057.353983,4.945080958,5.203807764,1618.230317,Region17,1.6227,0,0.02781316,0.00717445,Unconsolidated,2,ORSFM,160,263,ORSFM,8,4.588929258,23773121,ORSFM,7.257,1521900,69815.79618,11099700,4.382303613,0.603872621,21.79879172,0,Unconfined,4.367,188.1992546,86.93162089,5.626909825,2564,ORSFM0008,2018,160,106.25,56.25,52.94,168.38,ORSFM0008,30,14159200,25507.0138,25.5070138,ORSFM,8,7/29/2018 0:00,Regular,0,160,0,NA,2018,N,7/29/2018,7/29/2018
2508,2018ORSFM1009,ORSFM,9,7/27/2018 0:00,Regular,0,240,0,ORSFM0009,2018,N,9,ORSFM,NA,Western Cascades,Elk Creek-South Fork McKenzie River,Lane,OR,Willamette,Pacific Northwest Region,Willamette,Mckenzie,300,8,0,166,106,279,2.67,0,55.33,35.33,93,12.84,52.5,153.32,272,1003,1870,867,1497.480642,144.4731519,1501,272,ORSFM,9,32.04664695,0,42.59804916,42.59804916,10.18906998,7.642181375,8.28042984,7.910220162,2.534960328,23773117,ORSFM,Region17,39.5721,38.13433351,13.40019923,1442.4798,710.1124,0.2271,0,80.2743,0,0,0,0,0,0,22.16,0,0,63.94,4.65,0,0,9.25,0,0,0,0,1284.6621,0.003,0.0032,11.81913921,0.463110157,1865.767973,6.143678165,57.0036,0.3895,22.261,2.1284,1.5477,10.5594,1.5134,64.0887,3.1292,0.1678,0.0261,14.5816,8.355137938,181.4921561,113.0892777,3.241864268,0.246,2012.232341,5.529900484,5.845705109,1586.021953,Region17,4.8933,0.2867,0.042351445,0.03303725,Igneous volcanic,1,ORSFM,240,272,ORSFM,9,32.04664695,23773117,ORSFM,3.407,460800,57860.52301,7827300,2.619551062,0.76887322,7.96397917,0,Unconfined,7.94,179.4743928,85.73818747,5.525336272,2565,ORSFM0009,2018,240,54.17,20.83,38.46,75.48,ORSFM0009,30,14159200,21145.97297,21.14597297,ORSFM,9,7/27/2018 0:00,Regular,0,240,0,NA,2018,N,7/27/2018,7/27/2018
2509,2018ORSFM1013,ORSFM,13,7/30/2018 0:00,Regular,0,160,0,ORSFM0013,2018,N,13,ORSFM,NA,Western Cascades,Elk Creek-South Fork McKenzie River,Lane,OR,Willamette,Pacific Northwest Region,Willamette,Mckenzie,300,148,0,75,61,282,49.33,0,25,20.33,94,0.031,4,150.16,271,1421,1856,435,1568.10772,90.27792977,1553,271,ORSFM,13,5.532442517,0,41.91736984,41.91736984,10.30550877,7.502269823,8.459106445,8.338673343,0.461332309,23774835,ORSFM,Region17,8.4573,39.6286666,12.38803022,1514.9358,742.0355,0.2241,0,81.4578,0,0,0,0,0,0,14.56,0,0,85.44,0,0,0,0,0,0,0,0,1285,0,0,11.35647433,-0.112378563,1866.833735,5.624113098,40.2726,0.4819,0.1029,1.4932,1.6463,9.4259,1.1743,69.5359,1.9875,0.1314,0.0275,14.9215,8.642287964,181.7392891,115.358458,3.187130999,0,1991.966878,5.21295492,5.455878468,1568.972333,Region17,1.4364,0,0.032100705,0.03165913,Igneous volcanic,1,ORSFM,160,271,ORSFM,13,5.532442517,23774835,ORSFM,3.516,734400,26849.97652,4850100,2.352345847,0.669040343,27.35197923,0,Unconfined,2.011,167.6303378,84.96309469,5.237400635,2566,ORSFM0013,2018,160,50,18.75,37.5,81.81,ORSFM0013,30,14159200,23953.70679,23.95370679,ORSFM,13,7/30/2018 0:00,Regular,0,160,0,NA,2018,N,7/30/2018,7/30/2018
2510,2018ORSFM1014,ORSFM,14,7/29/2018 0:00,Regular,0,160,0,ORSFM0014,2018,N,14,ORSFM,NA,Western Cascades,Elk Creek-South Fork McKenzie River,Lane,OR,Willamette,Pacific Northwest Region,Willamette,Mckenzie,300,13,0,183,93,288,4.33,0,61,31,96,11,45.5,115.48,268,1350,1847,497,1522.025275,91.47315546,1518,268,ORSFM,14,9.194910427,0,40.73571777,40.73571777,8.542216922,6.32686046,7.249252796,3.303676071,0.303770056,23773121,ORSFM,Region17,11.0997,39.03835482,12.65465337,1488.8441,728.103,0.2268,0,81.3943,0,0,0,0,0,0,19.2,0,0,80.64,0,0,0,0.16,0,0,0,0,1283.7952,0,0,11.46209071,-0.236207036,1877.839362,5.615748611,54.3153,0.4415,3.7631,1.7951,1.5967,9.926,1.3207,67.6787,2.5569,0.1495,0.0264,14.6065,8.58336901,181.611929,113.4915009,3.259992703,0,2057.353983,4.945080958,5.203807764,1618.230317,Region17,1.6227,0,0.0457169,0.06241935,Igneous volcanic,1,ORSFM,160,268,ORSFM,14,9.194910427,23773121,ORSFM,7.257,1521900,69815.79618,11099700,4.382303613,0.603872621,21.79879172,0,Unconfined,5.465,176.2733873,87.218959,5.48838752,2567,ORSFM0014,2018,160,125,43.75,35,246.44,ORSFM0014,30,14159200,23973.59397,23.97359397,ORSFM,14,7/29/2018 0:00,Regular,0,160,0,NA,2018,N,7/29/2018,7/29/2018
2511,2018ORSFM1015,ORSFM,15,7/27/2018 0:00,Regular,0,280,0,ORSFM0015,2018,N,15,ORSFM,NA,Western Cascades,Elk Creek-South Fork McKenzie River,Lane,OR,Willamette,Pacific Northwest Region,Willamette,Mckenzie,300,5,1,128,144,277,1.67,0.33,42.67,48,92.33,16,73,159.96,274,927,1870,943,1460.594338,174.4349268,1471,274,ORSFM,15,37.43685922,0,46.53393555,46.53393555,11.34023829,8.716865531,8.767251968,12.35708607,4.626104916,23773117,ORSFM,Region17,39.5721,38.13433351,13.40019923,1442.4798,710.1124,0.2271,0,80.2743,0,0,0,0,0,0,22.16,0,0,63.94,4.65,0,0,9.25,0,0,0,0,1284.6621,0.003,0.0032,11.81913921,0.463110157,1865.767973,6.143678165,57.0036,0.3895,22.261,2.1284,1.5477,10.5594,1.5134,64.0887,3.1292,0.1678,0.0261,14.5816,8.355137938,181.4921561,113.0892777,3.241864268,0.246,2012.232341,5.529900484,5.845705109,1586.021953,Region17,4.8933,0.2867,0.037866295,0.04042328,Igneous volcanic,4,ORSFM,280,274,ORSFM,15,37.43685922,23773117,ORSFM,3.407,460800,57860.52301,7827300,2.619551062,0.76887322,7.96397917,0,Unconfined,8.617,178.7818524,85.07611823,5.552586193,2568,ORSFM0015,2018,280,67.86,42.86,63.16,278.24,ORSFM0015,30,14159200,19426.53186,19.42653186,ORSFM,15,7/27/2018 0:00,Regular,0,280,0,NA,2018,N,7/27/2018,7/27/2018
2512,2018ORSFM1017,ORSFM,17,7/26/2018 0:00,Regular,0,360,0,ORSFM0017,2018,N,17,ORSFM,NA,Western Cascades,Elk Creek-South Fork McKenzie River,Lane,OR,Willamette,Pacific Northwest Region,Willamette,Mckenzie,300,15,5,107,127,249,5,1.67,35.67,42.33,83,16.04,92,247.84,1389,900,1857,957,1431.122527,182.8113699,1430,1389,ORSFM,17,46.05221207,0,56.80041504,56.80041504,11.21198136,9.494831565,8.697657585,11.71428193,5.394685957,23773125,ORSFM,Region17,46.4166,37.58606546,13.75753985,1429.3257,723.2304,0.2282,0,80.7754,0,0,0,0,0,0,53.8,0,0,39.61,0,0,0,6.59,0,0,0,0,1279.1947,0,0,11.80677398,0.089806225,1888.025381,5.950862973,85.9531,0.2491,13.7387,3.3893,1.3598,12.4408,2.0676,59.5685,5.2308,0.2284,0.0241,12.8749,8.257108427,181.3924441,112.0340918,3.271060224,0.0042,2038.365313,5.229410412,5.459542365,1619.419321,Region17,7.8606,0.0016,0.003402778,0.00009804,Igneous volcanic,1,ORSFM,360,1389,ORSFM,17,46.05221207,23773125,ORSFM,3.388,540000,59887.17516,9556200,3.203536663,0.945553915,9.01695561,0,Unconfined,12.323,198.6888262,85.97929718,5.967952188,2569,ORSFM0017,2018,360,122.22,72.22,59.09,519.57,ORSFM0017,30,14159200,19336.08669,19.33608669,ORSFM,17,7/26/2018 0:00,Regular,0,360,0,NA,2018,N,7/26/2018,7/26/2018
2513,2018ORSNW1008,ORSNW,8,7/1/2018 0:00,Regular,0,210,0,ORSNW0008,2018,N,8,ORSNW,Cascades East,High Cascades,Snow Creek-Deschutes River,Deschutes,OR,Middle Columbia,Pacific Northwest Region,Deschutes,Upper Deschutes,300,106,0,187,7,300,35.33,0,62.33,2.33,100,1,5,21,245,1379,1933,554,1479.053219,117.4778192,1435,245,ORSNW,8,9.559913797,0,32.26834869,32.26834869,3.464051148,3.784832605,1.909152508,0.236467442,0.022606084,23700605,ORSNW,Region17,11.3877,69.37220264,6.076608709,1462.7242,881.6662,0.112,0,84.9335,63.71,0,0,0,0,0,36.29,0,0,0,0,0,0,0,0,0,0,0,1168,0.0053,0.0011,12.78767244,-0.905179043,1072.115622,5.943654717,47.0848,0.2839,0.0942,2.9257,1.9919,13.3053,1.8513,57.9818,5.5081,0.2279,0.2127,5.6678,28.03304355,178.5937841,151.0429779,1.267872441,2.1647,1072.709146,5.373756902,5.731826283,876.4204176,Region17,1.3608,1.9381,0.00522212,0.00642788,Unconsolidated,1,ORSNW,210,245,ORSNW,8,9.559913797,23700605,ORSNW,6.195,1386000,29598.98476,11387700,6.195115963,1.000018719,46.82593039,0,Unconfined,11.191,125.1899684,41.63476427,2.971599396,2574,ORSNW0008,2018,210,28.57,19.05,66.67,32.11,ORSNW0008,11,14070615,23856.1726,23.8561726,ORSNW,8,7/1/2018 0:00,Regular,0,210,0,NA,2018,N,7/1/2018,7/1/2018
2514,2018ORSTL1001,ORSTL,1,8/24/2018 0:00,Regular,0,188,0,ORSTL0001,2018,N,1,ORSTL,Cascades West,Western Cascades,Still Creek,Clackamas,OR,Lower Columbia,Pacific Northwest Region,Lower Columbia,Lower Columbia-Sandy,300,81,0,181,33,295,27,0,60.33,11,98.33,1,16,55,471,944,2119,1175,1252.864143,191.631749,1218,471,ORSTL,1,15.77887717,0.477453768,42.62791824,42.15046448,16.02807113,8.755506777,15.02163982,23.19877365,3.660505999,23735939,ORSTL,Region17,16.299,44.4336054,10.30675812,1253.2926,661.5495,0.1777,0,76.1244,28.35,0,0,0,0,0,49.01,0,0,0,22.64,0,0,0,0,0,0,0,1879,0.0202,0.0658,10.13429962,1.291383225,2114.773814,5.715155854,91.6305,0.0999,0.1454,3.594,1.6149,15.3114,2.9082,56.7223,6.7379,0.2756,0.0826,7.0925,9.102211934,182.7334682,129.9320085,2.595498199,1.5891,2424.952638,5.218331585,5.605380659,2066.734461,Region17,3.1644,2.3452,0.027238923,0.00001,Igneous volcanic,4,ORSTL,188,471,ORSTL,1,15.77887717,23735939,ORSTL,1.51,90900,27348.74259,4857300,0.711079425,0.470913527,3.323735989,0,Confined,8.971,148.1394005,84.31888218,5.114540565,2578,ORSTL0001,2018,188,218.09,90.43,41.46,545.7,ORSTL0001,52,14208700,17473.66159,17.47366159,ORSTL,1,8/24/2018 0:00,Regular,0,188,0,NA,2018,N,8/24/2018,8/24/2018
2515,2018ORSTL1002,ORSTL,2,8/23/2018 0:00,Regular,0,160,0,ORSTL0002,2018,N,2,ORSTL,Cascades West,Western Cascades,Still Creek,Clackamas,OR,Lower Columbia,Pacific Northwest Region,Lower Columbia,Lower Columbia-Sandy,300,13,0,220,54,286,4.33,0,73.33,18,95.33,12,28,84.92,489,622,1247,625,984.3278085,160.0803991,1015,489,ORSTL,2,1.489481151,5.788832188,53.62108994,47.83225775,30.26455715,8.117880174,30.81928253,72.55037427,1.08062415,23737609,ORSTL,Region17,1.6497,28.87754501,18.79866885,953.2493,548.2275,0.2449,0,71.0616,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1879,0.0182,0.1664,12.10270052,2.83073911,2135.905516,7.47007788,98.6543,0.0089,0.1938,4.068,1.4943,15.6499,3.222,56.2361,7.1891,0.2931,0.0162,8.1074,5.760163666,182.1187998,122.1972995,3.47375341,0.0026,2324.356934,7.31436491,7.653612137,2002.196411,Region17,0.4716,0.009,0.154904425,0.13150154,Igneous and Sedimentary,2,ORSTL,160,489,ORSTL,2,1.489481151,23737609,ORSTL,2.138,0,13115.31679,1649700,0,0,0,0,Confined,6.237,167.691307,85.48945375,5.603267003,2579,ORSTL0002,2018,160,193.75,81.25,41.94,356.63,ORSTL0002,27,14138800,17330.82738,17.33082738,ORSTL,2,8/23/2018 0:00,Regular,0,160,0,NA,2018,N,8/23/2018,8/23/2018
2516,2018ORSTL1005,ORSTL,5,8/26/2018 0:00,Regular,0,150,0,ORSTL0005,2018,N,5,ORSTL,Cascades West,Western Cascades,Still Creek,Clackamas,OR,Lower Columbia,Pacific Northwest Region,Lower Columbia,Lower Columbia-Sandy,300,6,97,130,36,172,2,32.33,43.33,12,57.33,17,41,73.28,473,914,1518,604,1237.076092,129.4033925,1234,473,ORSTL,5,1.928450616,2.385944128,48.382061,45.99611688,27.56577604,7.271319442,27.79647446,73.91777725,1.425467831,23737663,ORSTL,Region17,2.2266,40.55413096,11.89075182,1197.9538,581.4272,0.2045,0,76,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1879,0.0135,0.0944,10.66008715,1.905306433,2015.421417,6.285299571,185.038,0.0085,0.0531,3.4876,1.6878,16.4378,3.4761,57.4877,6.5618,0.2607,0.0425,5.4469,8.68656831,182.1309135,121.156342,2.995618432,0.8921,2241.096152,6.047203023,6.39512195,1946.765543,Region17,0.3762,0.6038,0.205768135,0.20464703,Igneous volcanic,1,ORSTL,150,473,ORSTL,5,1.928450616,23737663,ORSTL,1.27,0,6217.22064,759600,0,0,0,0,Confined,4.836,141.7162622,83.57635402,5.16047345,2580,ORSTL0005,2018,150,400,266.67,66.67,660.9,ORSTL0005,52,14208700,16548.81848,16.54881848,ORSTL,5,8/26/2018 0:00,Regular,0,150,0,NA,2018,N,8/26/2018,8/26/2018
2517,2018ORSTL1007,ORSTL,7,8/22/2018 0:00,Regular,0,230,0,ORSTL0007,2018,N,7,ORSTL,Cascades West,Western Cascades,Still Creek,Clackamas,OR,Lower Columbia,Pacific Northwest Region,Lower Columbia,Lower Columbia-Sandy,300,25,0,179,87,291,8.33,0,59.67,29,97,14,40,94.64,486,584,2119,1535,1161.912745,216.5405741,1180,486,ORSTL,7,43.55529315,0,52.6292038,52.6292038,22.18057135,10.27360534,23.04134369,48.7083525,21.21506572,23735921,ORSTL,Region17,45.1494,38.89312924,13.13104779,1145.2841,622.3212,0.2068,0,75.6176,13.18,0,0,0,0,0,29.47,0,0,0,57.34,0,0,0,0,0,0,0,1879,0.0133,0.0529,10.82693198,1.836189959,2033.336539,6.333959361,121.9306,0.0487,0.1625,3.8634,1.5367,15.7891,3.1578,56.2482,7.0382,0.2827,0.0522,7.2131,8.092484663,182.2899798,123.7666217,2.994379503,1.0051,2310.91573,5.856161764,6.219687315,1991.561479,Region17,8.6805,1.3361,0.023621595,0.00001,Igneous volcanic,2,ORSTL,230,486,ORSTL,7,43.55529315,23735921,ORSTL,3.544,367200,65479.53344,5268600,2.598662645,0.733256954,5.607859139,0,Unconfined,15.15,149.4711232,83.57939111,5.199242695,2581,ORSTL0007,2018,230,434.78,391.3,90,1712.74,ORSTL0007,48,14138800,17787.6433,17.7876433,ORSTL,7,8/22/2018 0:00,Regular,0,230,0,NA,2018,N,8/22/2018,8/22/2018
2518,2018ORSTL1009,ORSTL,9,8/25/2018 0:00,Regular,0,150,0,ORSTL0009,2018,N,9,ORSTL,Cascades West,Western Cascades,Still Creek,Clackamas,OR,Lower Columbia,Pacific Northwest Region,Lower Columbia,Lower Columbia-Sandy,300,4,0,203,69,276,1.33,0,67.67,23,92,21,44,101.12,472,881,1477,596,1258.089491,127.1235944,1278,472,ORSTL,9,2.201003104,1.034394741,49.26988602,48.23549128,23.04630716,10.29699718,23.34537315,49.63626115,1.092495649,23737669,ORSTL,Region17,2.5281,41.30010324,11.79544322,1224.3934,610.769,0.1959,0,76,0,0,0,0,0,0,40.44,0,0,0,59.56,0,0,0,0,0,0,0,1879,0,0,10.51740754,1.902891964,2014.602523,6.211448803,137.2693,0.0064,0.1024,3.6283,1.5584,16.4078,3.4863,56.9756,6.9524,0.2832,0.0252,6.7654,8.567330011,182.5059381,126.775906,2.81504806,0.6011,2198.70887,5.85132802,6.20153455,1915.273929,Region17,0.4059,0.573,0.246441995,0.22713378,Igneous volcanic,2,ORSTL,150,472,ORSTL,9,2.201003104,23737669,ORSTL,1.299,0,7223.35154,1181700,0,0,0,0,Confined,3.512,154.930505,82.04778727,5.237803889,2582,ORSTL0009,2018,150,80,0,0,217.94,ORSTL0009,52,14208700,16551.99032,16.55199032,ORSTL,9,8/25/2018 0:00,Regular,0,150,0,NA,2018,N,8/25/2018,8/25/2018
2519,2018ORSTL1010,ORSTL,10,8/28/2018 0:00,Regular,0,150,0,ORSTL0010,2018,N,10,ORSTL,Cascades West,Western Cascades,Still Creek,Clackamas,OR,Lower Columbia,Pacific Northwest Region,Lower Columbia,Lower Columbia-Sandy,300,62,0,192,7,261,20.67,0,64,2.33,87,1,10,22.08,481,1391,2119,728,1667.679256,169.8509054,1646,481,ORSTL,10,1.681170789,2.456394672,22.54646301,20.09006834,11.20339816,2.94823559,10.96952534,NA,NA,23735945,ORSTL,Region17,3.0411,45.16,10,1496.4426,677.9272,0.1407,0,74.0503,9.8,0,0,0,0,0,90.2,0,0,0,0,0,0,0,0,0,0,0,1879,0.0592,0.288,8.637961868,0.31216601,2537.001504,4.47744081,93.7859,0.0177,0.1596,3.7866,1.4745,16.1923,3.4129,56.4916,7.2167,0.2978,0.0194,7.8957,9.17,182.88,132.08,2.51,2.6561,2906.229146,4.417698837,4.797860797,2370.37529,Region17,1.2177,2.6598,0.13203107,0.1410955,Igneous volcanic,1,ORSTL,150,481,ORSTL,10,1.681170789,23735945,ORSTL,2.836,71100,20692.57868,2106000,0.587397335,0.207121768,3.436014481,0,Confined,2.686,156.2102713,80.62569797,4.90093697,2583,ORSTL0010,2018,150,66.67,26.67,40,65.78,ORSTL0010,48,14138800,20323.58354,20.32358354,ORSTL,10,8/28/2018 0:00,Regular,0,150,0,NA,2018,N,8/28/2018,8/28/2018
2520,2018ORSTL1013,ORSTL,13,8/27/2018 0:00,Regular,0,160,0,ORSTL0013,2018,N,13,ORSTL,Cascades West,Western Cascades,Still Creek,Clackamas,OR,Lower Columbia,Pacific Northwest Region,Lower Columbia,Lower Columbia-Sandy,300,15,0,188,74,277,5,0,62.67,24.67,92.33,10,35,92,480,758,1461,703,1149.347762,159.9630303,1176,480,ORSTL,13,1.232252915,2.901821613,41.54919052,38.64736891,26.34551054,7.445530058,26.95818329,64.98002477,0.800718249,23737641,ORSTL,Region17,1.3194,33.13594134,15.86346521,1126.7528,583.1098,0.2295,0,74.1623,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1879,0,0,11.3250759,2.310860814,2004.009306,6.821329762,141.8742,0.0063,0.3711,4.9883,1.2288,15.9799,3.2393,53.5941,8.1123,0.3103,0.0201,9.1223,7.400204638,181.1925239,107.7561528,3.668021828,0.1056,2212.47163,6.708516129,7.049188106,1931.929298,Region17,0.4392,0.1813,0.214476115,0.26305705,Igneous volcanic,3,ORSTL,160,480,ORSTL,13,1.232252915,23737641,ORSTL,1.336,0,6982.88247,759600,0,0,0,0,Confined,5.008,168.7908594,85.23020453,5.647129672,2584,ORSTL0013,2018,160,300,143.75,47.92,629.85,ORSTL0013,28,14208700,18718.18797,18.71818797,ORSTL,13,8/27/2018 0:00,Regular,0,160,0,NA,2018,N,8/27/2018,8/27/2018
2521,2018ORSUM1001,ORSUM,1,8/24/2018 0:00,Regular,0,150,0,ORSUM0001,2018,N,1,ORSUM,Cascades East,High Cascades,Summit Lake,Klamath,OR,Middle Columbia,Pacific Northwest Region,Deschutes,Little Deschutes,300,16,0,182,96,294,5.33,0,60.67,32,98,12,41,106.32,202,1706,2652,946,2054.174085,208.7767753,2005,202,ORSUM,1,7.05753742,0,49.36761475,49.36761475,11.76310611,9.998945104,8.159014702,15.0423667,1.061620659,23706324,ORSUM,Region17,7.227,45.16,10,2047.8747,691.8765,0.18,0,77.6625,0,0,0,0,0,0,46.91,0,0,53.09,0,0,0,0,0,0,0,0,637.0371,0,0,8.670721291,-2.541165193,2043.565097,3.06744466,75.7858,0.2225,0.1836,3.3002,1.3933,12.9358,2.2606,60.7365,5.4565,0.2388,0.0202,11.828,9.17,182.88,132.08,2.51,0,2137.295328,2.862129377,3.175183515,1674.097431,Region17,1.593,0,0.057005945,0.05607672,Unconsolidated,1,ORSUM,150,202,ORSUM,1,7.05753742,23706324,ORSUM,7.217,617400,52416.82721,7227000,3.770024667,0.522381137,11.77866027,0,Unconfined,6.059,212.0041531,78.92563753,5.274465556,2585,ORSUM0001,2018,150,120,40,33.33,105.86,ORSUM0001,50,14313700,21968.48912,21.96848912,ORSUM,1,8/24/2018 0:00,Regular,0,150,0,NA,2018,N,8/24/2018,8/24/2018
2522,2018ORSUM1002,ORSUM,2,8/23/2018 0:00,Regular,0,150,0,ORSUM0002,2018,N,2,ORSUM,Cascades East,High Cascades,Summit Lake,Klamath,OR,Middle Columbia,Pacific Northwest Region,Deschutes,Little Deschutes,300,4,29,166,89,259,1.33,9.67,55.33,29.67,86.33,18.2,50,119.8,200,1529,2652,1123,1893.145672,169.5756535,1865,200,ORSUM,2,30.45104194,0,49.36761475,49.36761475,8.627640698,7.18961183,6.671226501,5.782395439,1.76079966,23706322,ORSUM,Region17,39.4443,45.16,10,1865.2419,744.6031,0.18,0,78.6405,0,0,0,0,0,0,50.01,0,0,49.99,0,0,0,0,0,0,0,0,677.9436,0,0,9.593381444,-2.088025822,1827.580018,3.755358527,79.9874,0.2634,0.2109,3.1691,1.3981,12.3222,2.0482,61.695,5.0476,0.2247,0.0223,12.4851,9.17,182.88,132.08,2.51,0.0047,1936.143147,3.20364834,3.506025309,1500.93154,Region17,4.3911,0.0214,0.053425285,0.04875044,Unconsolidated,1,ORSUM,150,200,ORSUM,2,30.45104194,23706322,ORSUM,3.451,454500,58140.58716,13471200,2.46554172,0.714442689,7.817258514,0,Unconfined,7.327,199.5110185,79.93148277,5.20400312,2586,ORSUM0002,2018,150,126.67,93.33,73.68,198.39,ORSUM0002,16,14312900,21264.51898,21.26451898,ORSUM,2,8/23/2018 0:00,Regular,0,150,0,NA,2018,N,8/23/2018,8/23/2018
2523,2018ORSUM1005,ORSUM,5,8/25/2018 0:00,Regular,0,150,0,ORSUM0005,2018,N,5,ORSUM,Cascades East,High Cascades,Summit Lake,Klamath,OR,Middle Columbia,Pacific Northwest Region,Deschutes,Little Deschutes,300,11,39,198,38,247,3.67,13,66,12.67,82.33,14,34,83.4,201,1601,2652,1051,1907.835498,164.352087,1876,201,ORSUM,5,28.27446182,0,49.36761475,49.36761475,8.598675102,7.28047484,6.629140377,5.819254667,1.645362939,23706322,ORSUM,Region17,39.4443,45.16,10,1865.2419,744.6031,0.18,0,78.6405,0,0,0,0,0,0,50.01,0,0,49.99,0,0,0,0,0,0,0,0,677.9436,0,0,9.593381444,-2.088025822,1827.580018,3.755358527,79.9874,0.2634,0.2109,3.1691,1.3981,12.3222,2.0482,61.695,5.0476,0.2247,0.0223,12.4851,9.17,182.88,132.08,2.51,0.0047,1936.143147,3.20364834,3.506025309,1500.93154,Region17,4.3911,0.0214,0.069551473,0.04875044,Unconsolidated,1,ORSUM,150,201,ORSUM,5,28.27446182,23706322,ORSUM,3.451,454500,58140.58716,13471200,2.46554172,0.714442689,7.817258514,0,Unconfined,6.909,202.9618423,80.25185907,5.233783557,2587,ORSUM0005,2018,150,33.33,0,0,43.15,ORSUM0005,50,14313200,21419.65019,21.41965019,ORSUM,5,8/25/2018 0:00,Regular,0,150,0,NA,2018,N,8/25/2018,8/25/2018
